day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;181200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1297.0
-1;181200;BANANAS;4927;29;;;;;4933;2;4934;27;;;4930.0;980.1875
-1;181300;BANANAS;4927;1;4926;28;;;4929;1;4933;29;;;4928.0;977.6171875
-1;181300;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1297.0
-1;181400;BANANAS;4926;27;;;;;4933;27;;;;;4929.5;974.31640625
-1;181400;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1297.0
-1;181500;BANANAS;4926;25;;;;;4933;25;;;;;4929.5;974.7109375
-1;181500;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1297.0
-1;181600;PEARLS;10002;3;9996;2;9995;29;10004;2;10005;29;;;10003.0;1297.0
-1;181600;BANANAS;4926;31;;;;;4932;2;4933;29;;;4929.0;972.4296875
-1;181700;BANANAS;4926;8;4925;20;;;4932;21;;;;;4929.0;968.828125
-1;181700;PEARLS;9998;7;9996;1;9995;20;10004;1;10005;20;;;10001.0;1303.0
-1;181800;BANANAS;4926;1;4925;20;;;4930;5;4932;21;;;4928.0;967.34765625
-1;181800;PEARLS;9996;1;9995;20;;;10002;5;10004;1;10005;20;9999.0;1303.0
-1;181900;BANANAS;4926;2;4925;25;;;4932;27;;;;;4929.0;968.04296875
-1;181900;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1303.0
-1;182000;PEARLS;9996;2;9995;24;;;10002;6;10004;2;10005;24;9999.0;1303.0
-1;182000;BANANAS;4925;26;;;;;4930;6;4932;26;;;4927.5;963.7890625
-1;182100;BANANAS;4925;22;;;;;4932;22;;;;;4928.5;966.16796875
-1;182100;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1303.0
-1;182200;BANANAS;4931;1;4930;2;4927;7;4933;29;;;;;4932.0;973.6015625
-1;182200;PEARLS;9998;7;9995;29;;;10005;29;;;;;10001.5;1303.0
-1;182300;BANANAS;4926;23;;;;;4933;23;;;;;4929.5;974.515625
-1;182300;PEARLS;9995;23;;;;;10000;2;10005;23;;;9997.5;1303.0
-1;182400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1303.0
-1;182400;BANANAS;4926;28;;;;;4933;28;;;;;4929.5;978.21875
-1;182500;BANANAS;4932;1;4927;1;4926;28;4933;29;;;;;4932.5;980.359375
-1;182500;PEARLS;10002;1;9996;1;9995;28;10004;1;10005;28;;;10003.0;1303.0
-1;182600;BANANAS;4926;22;;;;;4933;22;;;;;4929.5;980.14453125
-1;182600;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1305.0
-1;182700;BANANAS;4927;31;;;;;4929;2;4934;31;;;4928.0;986.8359375
-1;182700;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1305.0
-1;182800;PEARLS;9996;2;9995;30;;;10000;5;10004;2;10005;30;9998.0;1305.0
-1;182800;BANANAS;4927;32;;;;;4934;32;;;;;4930.5;989.65625
-1;182900;BANANAS;4927;20;;;;;4934;20;;;;;4930.5;989.8125
-1;182900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1305.0
-1;183000;BANANAS;4927;23;;;;;4934;23;;;;;4930.5;989.98046875
-1;183000;PEARLS;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;1305.0
-1;183100;BANANAS;4928;1;4927;27;;;4934;27;;;;;4931.0;990.9140625
-1;183100;PEARLS;9998;1;9995;27;;;10005;27;;;;;10001.5;1307.0
-1;183200;BANANAS;4932;7;4928;1;4927;28;4934;29;;;;;4933.0;992.7890625
-1;183200;PEARLS;9996;1;9995;28;;;9998;4;10004;1;10005;28;9997.0;1307.0
-1;183300;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1315.0
-1;183300;BANANAS;4928;28;;;;;4934;29;;;;;4931.0;1001.96484375
-1;183400;PEARLS;9996;2;9995;20;;;9998;2;10004;2;10005;20;9997.0;1315.0
-1;183400;BANANAS;4929;10;4928;22;;;4934;22;;;;;4931.5;1001.943359375
-1;183500;BANANAS;4928;2;4927;22;;;4934;24;;;;;4931.0;1001.548828125
-1;183500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1319.0
-1;183600;PEARLS;9995;26;;;;;10002;8;10005;26;;;9998.5;1319.0
-1;183600;BANANAS;4928;26;;;;;4929;5;4933;9;4935;26;4928.5;1003.1796875
-1;183700;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1319.0
-1;183700;BANANAS;4933;1;4928;23;;;4935;23;;;;;4934.0;1015.50390625
-1;183800;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1319.0
-1;183800;BANANAS;4927;22;;;;;4928;7;4934;24;;;4927.5;1013.6796875
-1;183900;BANANAS;4928;2;4927;28;;;4934;30;;;;;4931.0;1033.7734375
-1;183900;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1319.0
-1;184000;PEARLS;9996;1;9995;23;;;10002;4;10004;1;10005;23;9999.0;1319.0
-1;184000;BANANAS;4928;24;;;;;4933;4;4934;1;4935;23;4930.5;1036.5859375
-1;184100;PEARLS;9995;26;;;;;10002;6;10005;26;;;9998.5;1319.0
-1;184100;BANANAS;4928;26;;;;;4933;6;4935;26;;;4930.5;1038.796875
-1;184200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1319.0
-1;184200;BANANAS;4928;26;;;;;4934;1;4935;25;;;4931.0;1036.4765625
-1;184300;BANANAS;4928;32;;;;;4934;32;;;;;4931.0;1035.484375
-1;184300;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1319.0
-1;184400;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1319.0
-1;184400;BANANAS;4927;29;;;;;4934;29;;;;;4930.5;1029.2265625
-1;184500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1319.0
-1;184500;BANANAS;4927;21;;;;;4934;21;;;;;4930.5;1030.734375
-1;184600;PEARLS;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;1319.0
-1;184600;BANANAS;4928;2;4927;20;;;4932;8;4934;22;;;4930.0;1034.234375
-1;184700;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1319.0
-1;184700;BANANAS;4928;22;;;;;4935;22;;;;;4931.5;1044.7421875
-1;184800;BANANAS;4929;5;4928;28;;;4935;28;;;;;4932.0;1040.5078125
-1;184800;PEARLS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;1319.0
-1;184900;PEARLS;9998;2;9996;1;9995;26;10004;1;10005;26;;;10001.0;1319.0
-1;184900;BANANAS;4933;1;4929;2;4928;27;4935;27;;;;;4934.0;1041.9921875
-1;185000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1319.0
-1;185000;BANANAS;4928;31;;;;;4935;31;;;;;4931.5;1043.90625
-1;185100;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1319.0
-1;185100;BANANAS;4927;28;;;;;4934;28;;;;;4930.5;1033.0625
-1;185200;BANANAS;4928;22;;;;;4935;22;;;;;4931.5;1039.84375
-1;185200;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1319.0
-1;185300;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1319.0
-1;185300;BANANAS;4934;1;4928;22;;;4935;22;;;;;4934.5;1045.640625
-1;185400;PEARLS;9998;8;9995;29;;;10005;29;;;;;10001.5;1319.0
-1;185400;BANANAS;4929;8;4928;29;;;4935;29;;;;;4932.0;1050.296875
-1;185500;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1319.0
-1;185500;BANANAS;4929;32;;;;;4935;32;;;;;4932.0;1052.0703125
-1;185600;BANANAS;4929;2;4928;30;;;4933;9;4935;32;;;4931.0;1051.203125
-1;185600;PEARLS;9996;2;9995;30;;;10002;9;10004;2;10005;30;9999.0;1319.0
-1;185700;PEARLS;9998;1;9995;21;;;10005;21;;;;;10001.5;1319.0
-1;185700;BANANAS;4930;1;4929;21;;;4936;21;;;;;4933.0;1052.8984375
-1;185800;PEARLS;9996;2;9995;21;;;10002;2;10004;2;10005;21;9999.0;1319.0
-1;185800;BANANAS;4929;23;;;;;4934;1;4935;2;4936;21;4931.5;1053.9609375
-1;185900;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1319.0
-1;185900;BANANAS;4929;24;;;;;4936;24;;;;;4932.5;1055.24609375
-1;186000;BANANAS;4929;2;4928;22;;;4931;1;4935;24;;;4930.0;1050.93359375
-1;186000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1319.0
-1;186100;PEARLS;9996;2;9995;30;;;10002;10;10004;2;10005;30;9999.0;1319.0
-1;186100;BANANAS;4928;32;;;;;4933;10;4934;2;4935;30;4930.5;1041.87109375
-1;186200;PEARLS;9996;1;9995;21;;;10002;5;10004;1;10005;21;9999.0;1319.0
-1;186200;BANANAS;4927;22;;;;;4928;7;4932;5;4934;22;4927.5;1033.03125
-1;186300;PEARLS;9998;8;9996;2;9995;25;10004;2;10005;25;;;10001.0;1319.0
-1;186300;BANANAS;4928;10;4927;25;;;4934;27;;;;;4931.0;1057.6875
-1;186400;BANANAS;4928;22;;;;;4935;22;;;;;4931.5;1072.421875
-1;186400;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;1319.0
-1;186500;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1321.0
-1;186500;BANANAS;4929;26;;;;;4935;26;;;;;4932.0;1081.265625
-1;186600;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1321.0
-1;186600;BANANAS;4929;28;;;;;4935;28;;;;;4932.0;1081.125
-1;186700;PEARLS;9996;1;9995;25;;;9998;2;10004;1;10005;25;9997.0;1321.0
-1;186700;BANANAS;4928;26;;;;;4935;26;;;;;4931.5;1071.359375
-1;186800;BANANAS;4928;23;;;;;4935;23;;;;;4931.5;1072.5546875
-1;186800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;1331.0
-1;186900;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1331.0
-1;186900;BANANAS;4928;29;;;;;4935;29;;;;;4931.5;1066.90625
-1;187000;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1331.0
-1;187000;BANANAS;4928;29;;;;;4935;30;;;;;4931.5;1069.3984375
-1;187100;PEARLS;9996;2;9995;21;;;10002;9;10004;2;10005;21;9999.0;1331.0
-1;187100;BANANAS;4928;23;;;;;4933;9;4935;23;;;4930.5;1070.140625
-1;187200;BANANAS;4928;23;;;;;4929;1;4934;23;;;4928.5;1060.25
-1;187200;PEARLS;9995;23;;;;;9998;2;10005;23;;;9996.5;1331.0
-1;187300;PEARLS;9995;23;;;;;10002;9;10005;23;;;9998.5;1335.0
-1;187300;BANANAS;4928;23;;;;;4933;9;4935;23;;;4930.5;1066.296875
-1;187400;PEARLS;9995;27;;;;;10002;10;10005;27;;;9998.5;1335.0
-1;187400;BANANAS;4928;27;;;;;4933;10;4935;27;;;4930.5;1071.15625
-1;187500;BANANAS;4929;2;4928;29;;;4935;30;;;;;4932.0;1078.5703125
-1;187500;PEARLS;9998;1;9996;1;9995;29;10004;1;10005;29;;;10001.0;1335.0
-1;187600;BANANAS;4929;1;4928;24;;;4935;26;;;;;4932.0;1079.3671875
-1;187600;PEARLS;10002;10;9996;2;9995;24;10004;2;10005;24;;;10003.0;1335.0
-1;187700;BANANAS;4929;2;4928;24;;;4935;26;;;;;4932.0;1075.6796875
-1;187700;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1355.0
-1;187800;PEARLS;9998;8;9995;21;;;10005;21;;;;;10001.5;1355.0
-1;187800;BANANAS;4930;8;4929;21;;;4936;21;;;;;4933.0;1084.7421875
-1;187900;PEARLS;9998;4;9996;2;9995;25;10004;2;10005;25;;;10001.0;1355.0
-1;187900;BANANAS;4930;8;4929;27;;;4935;2;4936;25;;;4932.5;1085.1796875
-1;188000;BANANAS;4929;27;;;;;4936;27;;;;;4932.5;1091.3203125
-1;188000;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;1355.0
-1;188100;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1355.0
-1;188100;BANANAS;4934;1;4929;28;;;4936;28;;;;;4935.0;1090.8828125
-1;188200;PEARLS;9996;1;9995;30;;;9998;1;10000;3;10002;6;9997.0;1355.0
-1;188200;BANANAS;4929;31;;;;;4934;6;4935;1;4936;30;4931.5;1084.40625
-1;188300;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1360.0
-1;188300;BANANAS;4929;1;4928;26;;;4930;4;4935;27;;;4929.5;1081.375
-1;188400;BANANAS;4928;26;;;;;4935;26;;;;;4931.5;1071.65625
-1;188400;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1360.0
-1;188500;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1360.0
-1;188500;BANANAS;4928;29;;;;;4935;29;;;;;4931.5;1064.8046875
-1;188600;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1360.0
-1;188600;BANANAS;4927;24;;;;;4934;24;;;;;4930.5;1061.578125
-1;188700;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1360.0
-1;188700;BANANAS;4927;24;;;;;4934;24;;;;;4930.5;1056.9609375
-1;188800;BANANAS;4929;1;4928;22;;;4935;22;;;;;4932.0;1073.8046875
-1;188800;PEARLS;9998;1;9995;22;;;10005;22;;;;;10001.5;1360.0
-1;188900;PEARLS;9996;1;9995;24;;;9998;5;10004;1;10005;24;9997.0;1360.0
-1;188900;BANANAS;4928;25;;;;;4934;1;4935;24;;;4931.0;1066.8828125
-1;189000;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1370.0
-1;189000;BANANAS;4928;23;;;;;4934;23;;;;;4931.0;1063.8671875
-1;189100;BANANAS;4928;25;;;;;4929;5;4934;2;4935;23;4928.5;1066.875
-1;189100;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1370.0
-1;189200;BANANAS;4929;2;4928;26;;;4935;28;;;;;4932.0;1082.1171875
-1;189200;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1370.0
-1;189300;BANANAS;4929;22;;;;;4935;22;;;;;4932.0;1082.59375
-1;189300;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1370.0
-1;189400;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1370.0
-1;189400;BANANAS;4929;31;;;;;4935;2;4936;29;;;4932.0;1086.890625
-1;189500;BANANAS;4929;24;;;;;4935;2;4936;22;;;4932.0;1085.1640625
-1;189500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1370.0
-1;189600;BANANAS;4929;4;4928;23;;;4935;23;;;;;4932.0;1078.34375
-1;189600;PEARLS;10002;8;9998;4;9995;23;10005;23;;;;;10003.5;1370.0
-1;189700;BANANAS;4928;26;;;;;4935;26;;;;;4931.5;1073.609375
-1;189700;PEARLS;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;1386.0
-1;189800;PEARLS;9995;23;;;;;9998;1;10005;23;;;9996.5;1388.0
-1;189800;BANANAS;4931;3;4928;23;;;4935;23;;;;;4933.0;1080.359375
-1;189900;BANANAS;4929;2;4928;28;;;4930;3;4933;3;4935;30;4929.5;1079.5390625
-1;189900;PEARLS;9996;2;9995;28;;;10002;3;10004;2;10005;28;9999.0;1390.0
-1;190000;BANANAS;4929;1;4928;22;;;4935;23;;;;;4932.0;1079.7421875
-1;190000;PEARLS;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;1390.0
-1;190100;BANANAS;4928;26;;;;;4933;4;4935;26;;;4930.5;1079.515625
-1;190100;PEARLS;9995;26;;;;;10002;4;10005;26;;;9998.5;1392.0
-1;190200;PEARLS;9995;30;;;;;9998;1;10005;30;;;9996.5;1392.0
-1;190200;BANANAS;4929;29;;;;;4936;30;;;;;4932.5;1088.875
-1;190300;BANANAS;4930;2;4929;26;;;4932;4;4936;28;;;4931.0;1100.6796875
-1;190300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1394.0
-1;190400;BANANAS;4930;11;4929;21;;;4936;23;;;;;4933.0;1101.015625
-1;190400;PEARLS;9998;9;9996;2;9995;21;10004;2;10005;21;;;10001.0;1394.0
-1;190500;BANANAS;4930;2;4929;30;;;4936;32;;;;;4933.0;1097.3125
-1;190500;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1394.0
-1;190600;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1394.0
-1;190600;BANANAS;4929;24;;;;;4936;24;;;;;4932.5;1094.4375
-1;190700;BANANAS;4934;1;4929;29;;;4935;29;;;;;4934.5;1083.5390625
-1;190700;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1394.0
-1;190800;BANANAS;4929;2;4928;28;;;4933;4;4935;30;;;4931.0;1083.453125
-1;190800;PEARLS;9996;2;9995;28;;;10002;4;10004;2;10005;28;9999.0;1394.0
-1;190900;BANANAS;4929;26;;;;;4934;9;4936;26;;;4931.5;1087.609375
-1;190900;PEARLS;9995;26;;;;;10002;9;10005;26;;;9998.5;1394.0
-1;191000;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1394.0
-1;191000;BANANAS;4929;25;;;;;4936;25;;;;;4932.5;1091.5546875
-1;191100;BANANAS;4929;29;;;;;4935;1;4936;28;;;4932.0;1087.4765625
-1;191100;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1394.0
-1;191200;BANANAS;4929;22;;;;;4935;2;4936;20;;;4932.0;1087.34375
-1;191200;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1394.0
-1;191300;BANANAS;4931;4;4929;31;;;4935;26;;;;;4933.0;1084.4921875
-1;191300;PEARLS;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;1394.0
-1;191400;PEARLS;9998;1;9995;29;;;10005;29;;;;;10001.5;1394.0
-1;191400;BANANAS;4930;1;4929;29;;;4935;29;;;;;4932.5;1084.765625
-1;191500;BANANAS;4930;5;4929;29;;;4936;29;;;;;4933.0;1091.8125
-1;191500;PEARLS;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;1394.0
-1;191600;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;1093.65625
-1;191600;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1394.0
-1;191700;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;1088.4609375
-1;191700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1394.0
-1;191800;PEARLS;9995;28;;;;;10002;3;10005;28;;;9998.5;1394.0
-1;191800;BANANAS;4929;28;;;;;4934;3;4935;28;;;4931.5;1085.6328125
-1;191900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1394.0
-1;191900;BANANAS;4933;1;4929;2;4928;23;4935;25;;;;;4934.0;1080.7734375
-1;192000;BANANAS;4929;2;4928;27;;;4935;29;;;;;4932.0;1082.7890625
-1;192000;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1394.0
-1;192100;BANANAS;4934;1;4928;25;;;4935;25;;;;;4934.5;1080.5625
-1;192100;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1394.0
-1;192200;BANANAS;4933;1;4928;27;;;4935;27;;;;;4934.0;1074.5390625
-1;192200;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;1394.0
-1;192300;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1394.0
-1;192300;BANANAS;4933;1;4927;26;;;4934;26;;;;;4933.5;1072.8828125
-1;192400;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;1394.0
-1;192400;BANANAS;4928;27;;;;;4935;27;;;;;4931.5;1078.75
-1;192500;BANANAS;4933;1;4932;12;4928;2;4934;25;;;;;4933.5;1072.578125
-1;192500;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1394.0
-1;192600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1394.0
-1;192600;BANANAS;4930;1;4927;29;;;4934;29;;;;;4932.0;1069.62109375
-1;192700;PEARLS;9996;1;9995;24;;;10002;4;10004;1;10005;24;9999.0;1394.0
-1;192700;BANANAS;4927;25;;;;;4932;4;4934;25;;;4929.5;1071.05078125
-1;192800;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1394.0
-1;192800;BANANAS;4928;20;;;;;4935;20;;;;;4931.5;1078.390625
-1;192900;BANANAS;4929;10;4928;26;;;4935;26;;;;;4932.0;1080.4140625
-1;192900;PEARLS;10000;2;9998;10;9995;26;10005;26;;;;;10002.5;1394.0
-1;193000;PEARLS;9995;28;;;;;10000;3;10005;28;;;9997.5;1394.0
-1;193000;BANANAS;4928;27;;;;;4935;28;;;;;4931.5;1074.8125
-1;193100;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1394.0
-1;193100;BANANAS;4927;26;;;;;4934;27;;;;;4930.5;1072.6640625
-1;193200;PEARLS;9995;22;;;;;10002;7;10005;22;;;9998.5;1394.0
-1;193200;BANANAS;4928;22;;;;;4933;6;4935;22;;;4930.5;1075.828125
-1;193300;BANANAS;4928;26;;;;;4933;2;4935;26;;;4930.5;1085.6796875
-1;193300;PEARLS;9996;2;9995;24;;;10002;2;10004;2;10005;24;9999.0;1394.0
-1;193400;BANANAS;4929;24;;;;;4936;24;;;;;4932.5;1095.6953125
-1;193400;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1394.0
-1;193500;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1394.0
-1;193500;BANANAS;4929;1;4928;23;;;4935;24;;;;;4932.0;1088.875
-1;193600;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1394.0
-1;193600;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;1085.546875
-1;193700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1394.0
-1;193700;BANANAS;4928;21;;;;;4935;21;;;;;4931.5;1083.9453125
-1;193800;BANANAS;4929;2;4928;23;;;4935;23;;;;;4932.0;1083.9453125
-1;193800;PEARLS;9998;1;9996;2;9995;21;10004;2;10005;21;;;10001.0;1394.0
-1;193900;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1394.0
-1;193900;BANANAS;4934;1;4929;2;4928;29;4935;31;;;;;4934.5;1088.0625
-1;194000;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1394.0
-1;194000;BANANAS;4934;1;4929;28;;;4935;28;;;;;4934.5;1092.359375
-1;194100;PEARLS;9996;2;9995;29;;;10002;9;10004;2;10005;29;9999.0;1394.0
-1;194100;BANANAS;4929;2;4928;29;;;4933;9;4935;31;;;4931.0;1093.734375
-1;194200;BANANAS;4929;26;;;;;4930;1;4936;26;;;4929.5;1102.5078125
-1;194200;PEARLS;10002;1;9996;2;9995;24;10004;2;10005;24;;;10003.0;1394.0
-1;194300;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1396.0
-1;194300;BANANAS;4929;26;;;;;4930;1;4936;26;;;4929.5;1105.5078125
-1;194400;PEARLS;10002;7;9996;2;9995;29;10004;2;10005;29;;;10003.0;1396.0
-1;194400;BANANAS;4929;31;;;;;4935;31;;;;;4932.0;1098.3828125
-1;194500;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1410.0
-1;194500;BANANAS;4929;21;;;;;4935;21;;;;;4932.0;1098.4375
-1;194600;BANANAS;4929;2;4928;28;;;4935;30;;;;;4932.0;1095.3203125
-1;194600;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1410.0
-1;194700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1410.0
-1;194700;BANANAS;4928;28;;;;;4935;28;;;;;4931.5;1094.0703125
-1;194800;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1410.0
-1;194800;BANANAS;4929;30;;;;;4936;30;;;;;4932.5;1106.3359375
-1;194900;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1410.0
-1;194900;BANANAS;4929;25;;;;;4936;25;;;;;4932.5;1109.6484375
-1;195000;BANANAS;4930;8;4929;27;;;4935;1;4936;26;;;4932.5;1101.015625
-1;195000;PEARLS;10002;1;9998;8;9996;1;10004;1;10005;26;;;10003.0;1410.0
-1;195100;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1412.0
-1;195100;BANANAS;4929;29;;;;;4935;1;4936;28;;;4932.0;1101.9765625
-1;195200;PEARLS;9995;21;;;;;9998;9;10005;21;;;9996.5;1412.0
-1;195200;BANANAS;4929;21;;;;;4936;21;;;;;4932.5;1105.0625
-1;195300;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1430.0
-1;195300;BANANAS;4929;30;;;;;4935;1;4936;29;;;4932.0;1102.1796875
-1;195400;BANANAS;4930;5;4929;25;;;4936;25;;;;;4933.0;1107.921875
-1;195400;PEARLS;9998;5;9995;25;;;10005;25;;;;;10001.5;1430.0
-1;195500;PEARLS;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;1430.0
-1;195500;BANANAS;4929;20;;;;;4936;21;;;;;4932.5;1104.7265625
-1;195600;PEARLS;9998;8;9996;2;9995;20;10004;2;10005;20;;;10001.0;1432.0
-1;195600;BANANAS;4930;8;4929;22;;;4936;22;;;;;4933.0;1109.28125
-1;195700;PEARLS;9998;8;9996;1;9995;28;10004;1;10005;28;;;10001.0;1432.0
-1;195700;BANANAS;4930;3;4929;29;;;4936;29;;;;;4933.0;1105.4609375
-1;195800;BANANAS;4929;30;;;;;4934;3;4935;1;4936;29;4931.5;1100.109375
-1;195800;PEARLS;9996;1;9995;29;;;10002;3;10004;1;10005;29;9999.0;1432.0
-1;195900;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;1432.0
-1;195900;BANANAS;4929;24;;;;;4936;24;;;;;4932.5;1105.765625
-1;196000;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1432.0
-1;196000;BANANAS;4928;30;;;;;4931;5;4935;30;;;4929.5;1095.90625
-1;196100;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1432.0
-1;196100;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;1109.4140625
-1;196200;BANANAS;4929;25;;;;;4934;9;4936;25;;;4931.5;1108.4375
-1;196200;PEARLS;9996;2;9995;23;;;10002;9;10004;2;10005;23;9999.0;1432.0
-1;196300;PEARLS;9998;9;9996;2;9995;24;10004;2;10005;24;;;10001.0;1432.0
-1;196300;BANANAS;4929;11;4928;24;;;4935;26;;;;;4932.0;1094.859375
-1;196400;PEARLS;9998;7;9995;22;;;10000;6;10005;22;;;9999.0;1432.0
-1;196400;BANANAS;4929;7;4928;22;;;4935;22;;;;;4932.0;1086.7265625
-1;196500;BANANAS;4927;20;;;;;4934;20;;;;;4930.5;1080.765625
-1;196500;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1432.0
-1;196600;BANANAS;4927;24;;;;;4934;24;;;;;4930.5;1066.046875
-1;196600;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1432.0
-1;196700;BANANAS;4933;1;4928;10;4927;23;4934;23;;;;;4933.5;1076.1328125
